,1274737,"Dr. Kahn has a Ph.D. in Theoretical Organic Chemistry from the University of California, Irvine and was a Fellow Commoner of Churchill College at the University of Cambridge in England.",https://www.sec.gov/Archives/edgar/data/1274737/000127473724000028/a2024def14aproxystatement.htm
Selecky Christobel,1326110,"Since 2014 she has served as a Strategic Advisor at Ceresti Health, a privately-held healthcare technology company, and has served as a lecturer in Healthcare Entrepreneurship for the M.B.A. program at the University of California, Irvine since 2017.",https://www.sec.gov/Archives/edgar/data/1326110/000132611023000050/ibrx-20230427.htm
,1326110,"Since 2014 she has served as a Strategic Advisor at Ceresti Health, a privately-held healthcare technology company, and has served as a lecturer in Healthcare Entrepreneurship for the M.B.A. program at the University of California, Irvine since 2017.",https://www.sec.gov/Archives/edgar/data/1326110/000132611024000054/ibrx-20240429.htm
,1870404,,https://www.sec.gov/Archives/edgar/data/1870404/000121390024032997/ea0203708-def14a_cerothera.htm
SHELLEY-KESSLER PAMELA,1574540,Ms. Kessler is a founding member of the Women of the Dean’s Leadership Society at the UC Irvine School of Social Sciences.,https://www.sec.gov/Archives/edgar/data/1574540/000157454023000113/doc-20230323.htm
,1730168,"He is a Professor in the Electrical and Computer Engineering Department at the University of California, Los Angeles since 1985 (on leave of absence since 1995) and a Distinguished Adjunct Professor in the Electrical Engineering and Computer Science Department at the University of California, Irvine since 2003.",https://www.sec.gov/Archives/edgar/data/1730168/000114036124009541/ny20015852x1_def14a.htm
,1730168,"He is a Professor in the Electrical and Computer EngineeringDepartment at the University of California, Los Angeles since 1985 (on leave of absence since 1995) and a Distinguished Adjunct Professorin the Electrical Engineering and Computer Science Department at the University of California, Irvine since 2003.",https://www.sec.gov/Archives/edgar/data/1730168/000114036123007640/ny20006245x500_def14a.htm
Pitta Michael J,1506307,"He holds a master’s degree in business administration from the University of California, Irvine, and a bachelor’s degree in engineering geology from the University of California, Los Angeles.",https://www.sec.gov/Archives/edgar/data/1506307/000150630724000022/kmi-20240326.htm
Rydin Jeffrey P,1350653,"Mr. Rydin received a B.A. degree in Social Ecology from the University of California, Irvine.",https://www.sec.gov/Archives/edgar/data/1350653/000095017024049245/atec-20240426.htm
Rydin Jeffrey P,1350653,"Mr. Rydin received a B.A. degree in Social Ecology from the University of California, Irvine.",https://www.sec.gov/Archives/edgar/data/1350653/000095017023015828/atec-20230428.htm
,1873835,"He has also held visiting positions at UC Irvine,National Taiwan Chengchi University, Kyoto University and Tsinghua University.",https://www.sec.gov/Archives/edgar/data/1873835/000149315224017060/formdef14a.htm
,1873835,"He has also held visiting positions at UC Irvine, National Taiwan Chengchi University, Kyoto University and Tsinghua University.",https://www.sec.gov/Archives/edgar/data/1873835/000149315223013537/formdef-14a.htm
BUCHAN MELISSA JANE,1873835,"She is a Trustee of Reed College, Portland, Oregonand University of California Irvine Foundation.",https://www.sec.gov/Archives/edgar/data/1873835/000149315223013537/formdef-14a.htm
STOWELL SCOTT D,794170,"He is a member of the Dean’s Advisory Board at University of California, Irvine’s Merage Business School.",https://www.sec.gov/Archives/edgar/data/794170/000079417023000013/tol2022def14a.htm
STOWELL SCOTT D,794170,"He is a member of the Dean’s Advisory Board at University of California, Irvine’s Merage Business School.",https://www.sec.gov/Archives/edgar/data/794170/000079417024000006/tol-20240129.htm
,1821825,,https://www.sec.gov/Archives/edgar/data/1821825/000119312523122171/d377667ddef14a1.pdf
,1821825,"Dr. Milligan received a medical degree from George Washington University School of Medicine, a J.D. from the Georgetown University School of Law and bachelor of science degree in biology and a bachelor of arts degree in psychology from the University of California, Irvine.",https://www.sec.gov/Archives/edgar/data/1821825/000119312523122171/d377667ddef14a.htm
Carnahan Scott W.,1464423,"Mr. Carnahan holds a B.A. and an M.B.A. from the University of California, Irvine and is a CPA.",https://www.sec.gov/Archives/edgar/data/1464423/000119312523110599/d438821ddef14a.htm
Carnahan Scott W.,1464423,"Mr. Carnahan holds a B.A. and an M.B.A. from the University of California, Irvine and is a CPA.",https://www.sec.gov/Archives/edgar/data/1464423/000119312524102959/d806506ddef14a.htm
,933974,"(2010-2022)​​Other​​•  Former Director, Decipher, Inc. (2018-2021)​​Qualifications and Expertise Provided to Our Board​​•  Life science industry veteran with deep experience in building and leadingnovel genomics-based businessesfrom conception through IPO, including public company CEO experience​​•  Extensive experience in commercial operations, sales and marketing, managedcare and technical support​​•  Significant M&A experience having overseen thesale of several companies while serving as a member of a board or executive, including Decipher Biosciences to Veracyte for $600 million, Genoptix to Novartis AG for $470 million andArena Pharmaceuticals to Pfizer for $6.7 billion​​Education​​•  BS in Biological Sciences, The University of California, Irvine​​•  PhD in Biochemistry, The University of California, Riverside​​•  Postdoctoral Research, New York University Medical Center, Departments ofDermatology and Opthalmology​AZENTA – 2023 Proxy Statement  21TABLE OF CONTENTSDIRECTOR NOMINEES​Michael Rosenblatt, MD​​​​Age: 76​​Independent Director since September 2018​​Committees​​Current:​​•  ESG​​•  Human Resources and Compensation​​Expected upon election at Annual Meeting:​​•  ESG (Chair)​​•  Human Resources and Compensation​​Experience​​•  Senior Partner, now Senior Advisor, of Flagship Pioneering, a Cambridge,Massachusetts-basedfirm that originates new biotech companies (2021 – Present)​​•  Former Chief Medical Officer of Flagship Pioneering (2016 – 2022)​​•  Contributed to Moderna’s coronavirus vaccine efforts as a member ofModerna’s Development Committee, VaccineAcceleration Committee, chairman of the Vaccine Ethics and Access Committee andas a special consultant to the CMO​​•  Former Executive Vice President and Chief Medical Officer of Merck &Co., Inc.",https://www.sec.gov/Archives/edgar/data/933974/000114036123057904/ny20014789x1_def14a.htm
,1805521,"He received his Juris Doctor degree from Southwestern Law School in Los Angeles, California and his bachelor of arts in economics and political science from the University of California, Irvine.",https://www.sec.gov/Archives/edgar/data/1805521/000114036123012378/ny20008179x1_def14a.htm
ROBERSON DAVID EARLE,1575793,"Mr. Roberson holds a B.A. in Social Ecology from the University of California, Irvine and a J.D. from Golden Gate University School of Law.",https://www.sec.gov/Archives/edgar/data/1575793/000110465924052949/tm2412475-1_def14a.htm
ROBERSON DAVID EARLE,1575793,"Mr. Roberson holds a B.A. in Social Ecology from the University of California, Irvine and a J.D. from17Golden Gate University School of Law.",https://www.sec.gov/Archives/edgar/data/1575793/000156459023006699/watt-def14a_20221231.htm
,1070050,"Ms. Huang is the Founder and CEO of Dandelion Global, LLC (2003 - present),Co-Founder/CEO of Athena Music and Wellness Therapy, Inc. (2019 - present), Member of the Board of Directors of the Alzheimer’sAssociation Orange County (2018 present), member of the Advisory Board of Directors of IntivaHealth Corporation (2018- present),member of the Advisory Board of Directors of the University of California, Irvine, Paul Merage School of Business, Beal Center of Innovationand Entrepreneurship (2020 - present), and Chairwoman of International Music and Wellness Council ( 2019 - present). ",https://www.sec.gov/Archives/edgar/data/1070050/000168316824002325/apptech_idef14a.htm
,1070050,"Ms. Huang is the Founder and CEO of Dandelion Global,LLC (2003 - present), Co-Founder/CEO of Athena Music and Wellness Therapy, Inc. (2019 - present), Member of the Board of Directorsof the Alzheimer’s Association Orange County (2018 present), member of the Advisory Board of Directors of IntivaHealthCorporation (2018- present), member of the Advisory Board of Directors of the University of California, Irvine, Paul Merage Schoolof Business, Beal Center of Innovation and Entrepreneurship (2020 - present), and Chairwoman of International Music and WellnessCouncil ( 2019 - present). ",https://www.sec.gov/Archives/edgar/data/1070050/000190359623000206/apcx_def14a.htm
EUSEY SHANNON F,1169770,"Ms. Eusey is a graduate of University of California, Irvine where she played Division I volleyball.",https://www.sec.gov/Archives/edgar/data/1169770/000116977023000031/banc-20230330.htm
EUSEY SHANNON F,1169770,"Ms. Eusey is a graduate of University of California, Irvine where she played Division I volleyball.",https://www.sec.gov/Archives/edgar/data/1169770/000116977024000019/banc-20240328.htm
Rotem-Wildeman Karin,1418135,"He received a BA degree from Johns Hopkins University, an MA degree in Comparative Literature from the University of California, Irvine and graduated from New York University with an MS in Accounting.",https://www.sec.gov/Archives/edgar/data/1418135/000119312523127023/d410624ddef14a.htm
,1418135,"Mr. Singer holds a bachelor’s degree from Johns Hopkins University, a master’s degree from the University of California, Irvine, and a master’s degree in Accounting from New York University.     ",https://www.sec.gov/Archives/edgar/data/1418135/000119312524118204/d469486ddef14a.htm
Wilkins Joseph D Jr.,1906324,"Mr. Wilkins is also a founding director at Black Directors Health Equity Agenda (BDHEA), a Six Sigma Certified practitioner and holds corporate governance certifications from both University of California, Irvine and University of Southern California.",https://www.sec.gov/Archives/edgar/data/1906324/000190632423000020/qdel-20230405.htm
Wilkins Joseph D Jr.,1906324,"He holds corporate governance certifications from both University of California, Irvine and University of Southern California.",https://www.sec.gov/Archives/edgar/data/1906324/000190632424000018/qdel-20240402.htm
,1779474,,https://www.sec.gov/Archives/edgar/data/1779474/000114036123020964/ny20008139x1_def14a.htm
,766829,,https://www.sec.gov/Archives/edgar/data/766829/000076682924000043/sjw-20240426.htm
,1856485,"Mr. Petratis has served as a member of the University of Northern Iowa Business Executive Advisory Board and various private boards and advisory groups, the University of California Irvine Graduate School of Management, the California State (Fullerton) Quality Advisory Board, Project Independence (a community agency in Costa Mesa, California, for the developmentally disabled), the National Electrical Manufacturers Association (NEMA) and the International Electrical Safety Foundation.   ",https://www.sec.gov/Archives/edgar/data/1856485/000119312524087937/d510108ddef14a.htm
,1856485,"Mr. Petratis has served as a member of the University of Northern Iowa Business Executive Advisory Board and various private boards and advisory groups, the University of California Irvine Graduate School of Management, the California State (Fullerton) Quality Advisory Board, Project Independence (a community agency in Costa Mesa, California, for the developmentally disabled),the National Electrical Manufacturers Association (NEMA) and the International Electrical Safety Foundation.   ",https://www.sec.gov/Archives/edgar/data/1856485/000119312523091198/d334746ddef14a.htm
Sandoval Elisabeth,1566044,"She holds an MBA from Pepperdine University and a B.S. in biology from the University of California, Irvine.",https://www.sec.gov/Archives/edgar/data/1566044/000110465923117180/tm2330482-1_def14a.htm
,1792580,,https://www.sec.gov/Archives/edgar/data/1792580/000119312524073766/d581659ddef14a.htm
,1792580,,https://www.sec.gov/Archives/edgar/data/1792580/000119312523077854/d386177ddef14a.htm
Kumar Rashmi,899923,"She also holds an MBA from the University of California, Irvine; Paul Merage School of Business.",https://www.sec.gov/Archives/edgar/data/899923/000089992324000022/mygn-20240417.htm
Kumar Rashmi,899923,"She also holds an MBA from the University of California, Irvine; Paul Merage School of Business.",https://www.sec.gov/Archives/edgar/data/899923/000089992323000023/mygn-20230412.htm
,1368265,"Mr. Pratt earned a B.S. from the California State University at Northridge and an M.B.A. from the University of California, Irvine.",https://www.sec.gov/Archives/edgar/data/1368265/000110465923041888/tm231969d2_def14a.htm
,866706,,https://www.sec.gov/Archives/edgar/data/866706/000110465923127180/tm2324166d3_def14a.htm
,45012,,https://www.sec.gov/Archives/edgar/data/45012/000130817923000504/lhal2023_def14a.pdf
,45012,,https://www.sec.gov/Archives/edgar/data/45012/000130817924000414/lhal2024_def14a.pdf
,45012,,https://www.sec.gov/Archives/edgar/data/45012/000130817923000504/hal-20221231.htm
Al Khayyal Abdulaziz Fahd,45012,"In addition to his 33-year career at Saudi Aramco, Mr. Al Khayyal attended University of California, Irvine,where he received his Bachelor of Science degree in mechanical engineering and an MBA.",https://www.sec.gov/Archives/edgar/data/45012/000130817924000414/lhal2024_def14a.htm
,1331875,,https://www.sec.gov/Archives/edgar/data/1331875/000110465923051332/tm231872d1_def14a.htm
,1331875,,https://www.sec.gov/Archives/edgar/data/1331875/000110465924052364/tm242704d5_def14a.htm
,1576280,"Dr. Chudova holds a Ph.D. in Computer Science from the University of California, Irvine.  Craig Eagle, M.D. Dr. Eagle has served as our Chief Medical Officer since April 2021.",https://www.sec.gov/Archives/edgar/data/1576280/000119312524113951/d630233ddef14a.htm
Szekeres David Leslie,818033,"He received a B.A. degree from the University of California, Irvine and a J.D. degree from Duke University School of Law.  ",https://www.sec.gov/Archives/edgar/data/818033/000095017023016042/hrtx_def_14a_2023.htm
schiller Thomas,1841925,"He earned a Masters of Business Administration from the University of Southern California with specialization in Entrepreneurship and Finance, and holds a Bachelor of Arts in Social Sciences with emphasis in Economics and Political Science from the University of California, Irvine.",https://www.sec.gov/Archives/edgar/data/1841925/000162828023016166/a2023indiesemiconductordef.htm
schiller Thomas,1841925,"He earned a Masters of Business Administration from the University of Southern California with specialization in Entrepreneurship and Finance, and holds a Bachelor of Arts in Social Sciences with emphasis in Economics and Political Science from the University of California, Irvine.",https://www.sec.gov/Archives/edgar/data/1841925/000162828024018185/indi-20240425.htm
,320335,"She is a Trustee of Reed College, Portland, Oregon and the University of California Irvine Foundation.",https://www.sec.gov/Archives/edgar/data/320335/000032033523000014/gl-20230315.htm
,1651561,"Veterans Administration•Served in varied assignments​​​Education•Board Certified Pharmacist​•Currently completing the Executive Master of Health Administration Program, the University of Southern California Sol Price School of Public Policy​•Completed an Ambulatory Care/​Administrative residency, University of California Irvine Medical Center​•Doctor of Pharmacy, the University of California San Francisco School of Pharmacy​•Bachelor of Science in Biological Sciences, California State University Fullerton​QualificationsThe Board believes that RADM Schweitzer’s extensive leadership experience in public service and expertise in pharmacy programs make her a valuable member of our Board.",https://www.sec.gov/Archives/edgar/data/1651561/000110465923052070/tm231876d7_def14a.htm
LEYDEN TIMOTHY M,780571,"Mr. Leyden also serves on the Dean’s Advisory Board at the University of California Irvine’s Paul Merage School of Business.​​​​​​​​Qualifications: Mr. Leydenbrings to the Board a mix of financial and operational experience (in both hardware and software industries), in addition to a background that includes mergers and acquisitions and integration experience related to the assimilation ofacquired companies into both WDC and Sage Software.",https://www.sec.gov/Archives/edgar/data/780571/000114036123012718/ny20005713x1_def14a.htm
TAYLOR RONALD R,943819,"Mr. Taylor has a Bachelor of Arts from the University of Saskatchewan and a Master of Arts from the University of California, Irvine.",https://www.sec.gov/Archives/edgar/data/943819/000094381923000019/rmd-20231005.htm
,1041061,"Ms. Doniz is a current adviser to the Center of Digital Transformation at the University of California, Irvine, Paul Merage School of Business.",https://www.sec.gov/Archives/edgar/data/1041061/000119312524088443/d607499ddef14a.htm
,46195,,https://www.sec.gov/Archives/edgar/data/46195/000156459023003859/boh-def14a_20230428.htm
Nichols Victor K,46195,"He has been an Advisor to Mitek, an identification technology provider, and to Bloom, a global consumer data provider.•In addition, Mr. Nichols is a past member of the Economics Leadership Council, University of California, San Diego, served on the Leadership Council for UCI Donald Bren School of Information and Computer Sciences, and served on the Dean’s Advisory Board, University of California, Irvine Merage School.",https://www.sec.gov/Archives/edgar/data/46195/000095017024032071/boh-20240311.htm
Robichaud Albert,1597553,"Dr. Robichaud earned a B.S. in chemistry from Rensselaer Polytechnic Institute, a Ph.D. in organic chemistry from the University of California, Irvine and was an American Chemical Society postdoctoral fellow at Colorado State University.77Table of ContentsLaura Gault, M.D., Ph.D. Dr. Gault has served as our Chief Medical Officer since October 2022.",https://www.sec.gov/Archives/edgar/data/1597553/000119312523122119/d265889ddef14a.htm
Gupta Pramod,1766140,"Dr. Gupta previously servedon the board of directors of the Beall Center for Innovation and Entrepreneurship at the University of California Irvine, Paul MerageSchool of Business.",https://www.sec.gov/Archives/edgar/data/1766140/000121390024036716/ea0204514-def14a_unicyc.htm
Gupta Pramod,1766140,"Dr. Gupta previouslyserved on the board of directors of the Beall Center for Innovation and Entrepreneurship at the University of California Irvine, PaulMerage School of Business.",https://www.sec.gov/Archives/edgar/data/1766140/000121390023033853/ea177593-def14a_unicycive.htm
,718937,"He earned a bachelor’s degree in physics from California State University, Fullerton and completed core graduate studies in biochemistry at the University of California, Irvine.",https://www.sec.gov/Archives/edgar/data/718937/000095017023014790/staa-20230426.htm
White Nicole S,1426800,"Nicole received a B.S. in Chemistry from the University of California, San Diego and a Ph.D. in Organic Chemistry from the University of California, Irvine.",https://www.sec.gov/Archives/edgar/data/1426800/000095017024045105/asmb-20240416.htm
,860730,,https://www.sec.gov/Archives/edgar/data/860730/000119312524069180/d874659ddef14a.htm
,1706946,,https://www.sec.gov/Archives/edgar/data/1706946/000130817923000771/spce_courtesy-pdf.pdf
Colglazier Michael A,1706946,"He is currently Chairman of the CEO Roundtable for the University of California, Irvine, and a member of the Engineering Advisory Board of Rice University.",https://www.sec.gov/Archives/edgar/data/1706946/000130817923000771/spce4161051-def14a.htm
Colglazier Michael A,1706946,"He is currently Chairman of the CEO Roundtable for the University of California, Irvine.",https://www.sec.gov/Archives/edgar/data/1706946/000130817924000617/spce4271571-def14a.htm
,1706946,,https://www.sec.gov/Archives/edgar/data/1706946/000130817924000617/spce_courtesy-pdf.pdf
Inrig Jula,1438533,"Dr. Inrig is board certified in nephrology and internal medicine and has served on the faculty at the University of California, Irvine, and as an adjunct in the Department of Medicine at the Duke University School of Medicine.",https://www.sec.gov/Archives/edgar/data/1438533/000143853324000012/tvtx-20240327.htm
Inrig Jula,1438533,"Dr. Inrig is board certified in nephrology and internal medicine and has served on the faculty at the University of California, Irvine, and as an adjunct in the Department of Medicine at the Duke University School of Medicine.",https://www.sec.gov/Archives/edgar/data/1438533/000143853323000016/tvtx-20230413.htm
Ajer Jeffrey Robert,1048477,"Mr. Ajer holds both a B.S. in Chemistry and an M.B.A. from the University of California, Irvine.",https://www.sec.gov/Archives/edgar/data/1048477/000104847724000058/bmrn-20240408.htm
,1048477,,https://www.sec.gov/Archives/edgar/data/1048477/000130817923000635/bmrn_courtesy-pdf.pdf
Ajer Jeffrey Robert,1048477,"Mr. Ajer received both a B.S. in chemistry and an M.B.A. from the University of California, Irvine.",https://www.sec.gov/Archives/edgar/data/1048477/000130817923000635/bmrn4152191-def14a.htm
,1860742,,https://www.sec.gov/Archives/edgar/data/1860742/000130817923000138/blco_courtesy-pdf.pdf
Hashad Yehia,1860742,"He previously served on the boards of Applied Genetic Technologies Corporation, a publicly traded clinical-stage biotechnology company, the Glaucoma Research Foundation and the National Alliance of Eye and Vision Research and as board adviser for the University of California Irvine Research Center.",https://www.sec.gov/Archives/edgar/data/1860742/000130817923000138/blco4122781-def14a.htm
,1860742,,https://www.sec.gov/Archives/edgar/data/1860742/000130817924000628/lblco2024_def14a-courtesy.pdf
Hashad Yehia,1860742,"He previously served on the boards of Applied Genetic Technologies Corporation, a publicly traded clinical-stage biotechnology company, the Glaucoma Research Foundation and the National Alliance of Eye and Vision Research and as board adviser for the University of California Irvine Research Center.",https://www.sec.gov/Archives/edgar/data/1860742/000130817924000628/lblco2024_def14a.htm
Les Jason,1167419,"Les holds a Bachelor of Science, Computer Science from the University of California, Irvine.",https://www.sec.gov/Archives/edgar/data/1167419/000155837024006123/riot-20240612xdef14a.htm
Drake Michael V,318154,"He was Chancellor and Distinguished Professor of Ophthalmology (School of Medicine) and Education (School of Education) of the University of California, Irvine, from 2005 to 2014, and served as Vice President for Health Affairs for the University of California system from 2000 to 2005.",https://www.sec.gov/Archives/edgar/data/318154/000119312523093947/d371686ddef14a.htm
Drake Michael V,318154,"He was Chancellor and Distinguished Professor of Ophthalmology (School of Medicine) and Education (School of Education) of the University of California, Irvine, from 2005 to 2014, and served as Vice President for Health Affairs for the University of California system from 2000 to 2005.",https://www.sec.gov/Archives/edgar/data/318154/000119312524099062/d445034ddef14a.htm
